DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO;PERIODO_AGRICOLA;CULTIVO;SUPERFICIE_VERDE;SIEMBRA;COSECHA;RENDIMIENTO;PRODUCCION;PRECIO_CHACRA;SUPERFICIE_PERDIDA;VALOR_PRODUCCION;FECHA_CORTE
CUSCO;PARURO;PARURO;081001;2019;TUNA;5;NULL;5;20000;100;1.16;NULL;116;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;ALFALFA;15;NULL;15;88000;1320;0.5;NULL;660;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;ARVEJA GRANO SECO;13.75;15;15;800;12;2.8;NULL;33.6;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;CEBADA GRANO;28.5714285714286;30;30;1600;48;1.5;NULL;72;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;CHOCHO O TARHUI GRANO SECO;25.8333333333333;34;34;900;30.6;4.2;NULL;128.52;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;FRIJOL GRANO SECO;13.7777777777778;17;17;800;13.6;3.5;NULL;47.6;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;HABA GRANO SECO;25.6;28;28;1200;33.6;2.8;NULL;94.08;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;MAIZ AMILACEO;130.785714285714;167;167;1500;250.5;3.5;NULL;876.75;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;MASHUA O IZANO;2.66666666666667;3;3;14000;42;1.5;NULL;63;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;MELOCOTONERO;16;NULL;16;10000;160;2;NULL;320;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;OCA;5.66666666666667;7;7;14000;98;1.5;NULL;147;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;OLLUCO;9.66666666666667;12;12;14000;168;1.5;NULL;252;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;PALTO;5;NULL;3;20000;60;5;NULL;300;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;PAPA (agrupa mejoradas y nativas);62.2857142857143;130;132;14090.909;1860;1.362;NULL;2533.32;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;TRIGO BLANDO;72.8571428571429;80;80;1500;120;1.8;NULL;216;20230810
CUSCO;PARURO;PILLPINTO;081008;2019;TUNA;15;NULL;15;15000;225;1.1;NULL;247.5;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;ALFALFA;30;NULL;30;88000;2640;0.5;NULL;1320;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;ARVEJA GRANO SECO;83.2727272727273;130;130;800;104;2.8;NULL;291.2;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;AVENA FORRAJERA;112.1;80;151;25364.238;3830;0.5;NULL;1915;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;CEBADA GRANO;147.5;NULL;180;1800;324;1.5;NULL;486;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;CEBOLLA;2;2;2;12000;24;1;NULL;24;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;CHOCHO O TARHUI GRANO SECO;17.4285714285714;19;19;900;17.1;4.453;NULL;76.1463;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;HABA GRANO SECO;69.3846153846154;87;87;1200;104.4;2.8;NULL;292.32;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;MAIZ AMILACEO;219.866666666667;326;326;1430.674;466.4;3.264;NULL;1522.3296;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;MASHUA O IZANO;7.83333333333333;7;7;15000;105;1.5;NULL;157.5;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;OCA;20.4545454545455;12;12;15000;180;1.5;NULL;270;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;OLLUCO;35.2142857142857;38;38;15000;570;1.5;NULL;855;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;PAPA (agrupa mejoradas y nativas);233.5;378;378;15000;5670;1.232;NULL;6985.44;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;QUINUA;38.5454545454545;70;70;1128.571;79;3.722;NULL;294.038;20230810
CUSCO;PARURO;YAURISQUE;081009;2019;TRIGO BLANDO;60.7777777777778;76;76;1500;114;1.8;NULL;205.2;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;ACHITA, KIWICHA, O AMARANTO;20;25;25;2856;71.4;3.118;NULL;222.6252;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;ARVEJA GRANO SECO;36;43;43;1374.418;59.1;2.966;NULL;175.2906;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;AVENA GRANO;93.0833333333333;115;115;1934.782;222.5;1.547;NULL;344.2075;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;CEBADA GRANO;145.5;216;216;2041.666;441;1.287;NULL;567.567;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;CHOCHO O TARHUI GRANO SECO;19.8333333333333;25;25;1360;34;3.654;NULL;124.236;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;HABA GRANO SECO;93.5384615384615;120;120;1870.833;224.5;1.956;NULL;439.122;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;MAIZ AMILACEO;195.066666666667;246;246;2500;615;3.455;NULL;2124.825;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;MANZANO;6;NULL;6;6000;36;2.5;NULL;90;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;MASHUA O IZANO;14.1818181818182;18;18;9444.444;170;0.787;NULL;133.79;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;MELOCOTONERO;5;NULL;5;7000;35;2.5;NULL;87.5;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;OCA;10.7272727272727;14;14;9142.857;128;0.725;NULL;92.8;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;OLLUCO;31.6153846153846;42;42;8000;336;0.839;NULL;281.904;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;PAPA (agrupa mejoradas y nativas);262.142857142857;427;427;17000;7259;1.096;NULL;7955.864;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;QUINUA;22.8888888888889;29;29;1400;40.6;3.662;NULL;148.6772;20230810
CUSCO;PAUCARTAMBO;CAICAY;081102;2019;TRIGO BLANDO;36.9090909090909;53;53;1943.396;103;1.592;NULL;163.976;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;ARVEJA GRANO SECO;49.6666666666667;67;67;1373.134;92;2.78;NULL;255.76;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;AVENA GRANO;73.0833333333333;91;91;1945.054;177;1.295;NULL;229.215;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;CAFETO;361;NULL;200;700;140;3.65;NULL;511;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;CEBADA GRANO;288;400;400;2030;812;1.322;NULL;1073.464;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;CHOCHO O TARHUI GRANO SECO;37.5;45;45;1395.555;62.8;3.603;NULL;226.2684;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;FRIJOL GRANO SECO;143.583333333333;186;186;1500;279;3.466;NULL;967.014;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;HABA GRANO SECO;148;191;191;2000;382;1.861;NULL;710.902;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;MAIZ AMILACEO;809.428571428571;1176;1176;2191.496;2577.2;1.96;NULL;5051.312;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;MANZANO;33.1764705882353;NULL;26;7038.461;183;2.098;NULL;383.934;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;MASHUA O IZANO;19.6363636363636;23;23;9521.739;219;0.856;NULL;187.464;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;MELOCOTONERO;5;NULL;5;5000;25;2.5;NULL;62.5;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;OCA;42.1818181818182;54;54;9388.888;507;0.71;NULL;359.97;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;OLLUCO;98.2857142857143;156;156;7820.512;1220;1.079;NULL;1316.38;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;PAPA (agrupa mejoradas y nativas);595.25;902;847;17678.866;14974;1.197;NULL;17923.878;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;QUINUA;27.2;34;34;1352.941;46;2.9;NULL;133.4;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;TRIGO BLANDO;291.8;381;381;1931.758;736;1.521;NULL;1119.456;20230810
CUSCO;PAUCARTAMBO;CHALLABAMBA;081103;2019;YACON;6.52941176470588;9;5;21000;105;1.6;NULL;168;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;ARVEJA GRANO SECO;53.8181818181818;64;64;1303.125;83.4;2.922;NULL;243.6948;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;AVENA GRANO;513.083333333333;684;684;2182.748;1493;1.624;NULL;2424.632;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;CEBADA GRANO;442.909090909091;625;625;2077.6;1298.5;1.143;NULL;1484.1855;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;CHOCHO O TARHUI GRANO SECO;67.1818181818182;80;80;1332.5;106.6;3.6;NULL;383.76;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;HABA GRANO SECO;327.571428571429;428;428;2089.252;894.2;1.97;NULL;1761.574;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;MAIZ AMILACEO;178.076923076923;230;230;2400;552;1.987;NULL;1096.824;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;MASHUA O IZANO;16.0909090909091;20;20;9000;180;0.932;NULL;167.76;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;OCA;24.2727272727273;31;31;9354.838;290;0.734;NULL;212.86;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;OLLUCO;113;156;156;7865.384;1227;0.87;NULL;1067.49;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;PAPA (agrupa mejoradas y nativas);481.285714285714;741;741;17603.238;13044;1.021;NULL;13317.924;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;QUINUA;24.4;29;29;1324.137;38.4;3.159;NULL;121.3056;20230810
CUSCO;PAUCARTAMBO;COLQUEPATA;081104;2019;TRIGO BLANDO;164.090909090909;215;215;1901.395;408.8;1.513;NULL;618.5144;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;ARVEJA GRANO SECO;38.1666666666667;49;49;1404.081;68.8;3.008;NULL;206.9504;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;AVENA GRANO;356.5;460;460;2183.913;1004.6;1.575;NULL;1582.245;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;CEBADA GRANO;143.545454545455;194;194;2143.298;415.8;1.21;NULL;503.118;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;CHOCHO O TARHUI GRANO SECO;29.1818181818182;35;35;1308.571;45.8;3.482;NULL;159.4756;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;HABA GRANO SECO;144.066666666667;185;185;2097.297;388;1.991;NULL;772.508;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;MAIZ AMILACEO;87.2857142857143;113;113;2451.327;277;2.133;NULL;590.841;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;MASHUA O IZANO;18.9090909090909;23;23;9000;207;0.863;NULL;178.641;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;OCA;26.1818181818182;33;33;10000;330;0.789;NULL;260.37;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;OLLUCO;41.8181818181818;49;49;7000;343;0.879;NULL;301.497;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;PAPA (agrupa mejoradas y nativas);219.571428571429;340;340;17235.294;5860;1.054;NULL;6176.44;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;QUINUA;16.1818181818182;18;18;1283.333;23.1;3.164;NULL;73.0884;20230810
CUSCO;PAUCARTAMBO;HUANCARANI;081105;2019;TRIGO BLANDO;37.8181818181818;45;45;1800;81;1.52;NULL;123.12;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;ARROZ;55.4666666666667;113;108;2000;216;1.819;NULL;392.904;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;FRIJOL GRANO SECO;7.09090909090909;26;10;1080;10.8;3.444;NULL;37.1952;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;MAIZ AMARILLO DURO;19.9285714285714;45;21;1542.857;32.4;1.772;NULL;57.4128;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;NARANJO;66;NULL;43;6023.255;259;1;NULL;259;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;PAPAYA;146.058823529412;8;121;10471.074;1267;1.237;90;1567.279;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;PIÑA;240.029411764706;25;216;7157.407;1546;1.258;NULL;1944.868;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);366.441176470588;6;360;6766.666;2436;1;NULL;2436;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;UNCUCHA;8;10;3;5333.333;16;1;NULL;16;20230810
CUSCO;PAUCARTAMBO;KOSÑIPATA;081106;2019;YUCA;131.276470588235;187;135.27;14696.532;1988;1.243;NULL;2471.084;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;ACHITA, KIWICHA, O AMARANTO;3.1;2;2;2800;5.6;3;NULL;16.8;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;ARVEJA GRANO SECO;71.9;92;92;1397.826;128.6;3.047;NULL;391.8442;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;AVENA GRANO;95.5454545454546;110;110;1800;198;1.382;NULL;273.636;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;CEBADA GRANO;495.3;643;643;1930.015;1241;1.327;NULL;1646.807;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;CHOCHO O TARHUI GRANO SECO;74;98;98;1365.306;133.8;3.565;NULL;476.997;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;FRIJOL GRANO SECO;16;21;21;1500;31.5;3.29;NULL;103.635;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;HABA GRANO SECO;344.769230769231;460;460;2063.043;949;1.864;NULL;1768.936;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;MAIZ AMILACEO;447.5;654;654;2262.996;1480;1.936;NULL;2865.28;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;MANZANO;6;NULL;6;8000;48;2.225;NULL;106.8;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;MASHUA O IZANO;74.6666666666667;98;98;11877.551;1164;0.869;NULL;1011.516;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;MELOCOTONERO;2;NULL;2;6000;12;2.5;NULL;30;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;OCA;81.1818181818182;98;98;10795.918;1058;0.756;NULL;799.848;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;OLLUCO;352.8125;546;546;7692.307;4200;0.925;NULL;3885;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;PAPA (agrupa mejoradas y nativas);654.823529411765;1267;1060;17268.867;18305;1.16;NULL;21233.8;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;QUINUA;25.3;30;30;1386.666;41.6;3.188;NULL;132.6208;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;TRIGO BLANDO;490.2;641;641;1934.477;1240;1.522;NULL;1887.28;20230810
CUSCO;PAUCARTAMBO;PAUCARTAMBO;081101;2019;YACON;6.14285714285714;7;7;20000;140;1.2;NULL;168;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;ALFALFA;22;NULL;22;75636.363;1664;0.702;NULL;1168.128;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;ARVEJA GRANO SECO;7;8;8;1200;9.6;2.5;NULL;24;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;ARVEJA GRANO VERDE;7;11;11;5000;55;2.773;NULL;152.515;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;AVENA GRANO;10.375;11;11;1200;13.2;1.2;NULL;15.84;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;CEBADA  FORRAJERA;23.3333333333333;29;29;14000;406;0.5;NULL;203;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;CEBADA GRANO;55.75;59;59;1200;70.8;1.5;NULL;106.2;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;CEBOLLA;7.2;8;8;10000;80;2.25;NULL;180;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;CHOCHO O TARHUI GRANO SECO;10;11;11;1000;11;4;NULL;44;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;HABA GRANO SECO;9;10;10;1500;15;2;NULL;30;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;HABA GRANO VERDE;31.8571428571429;34;34;6000;204;2;NULL;408;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;MAIZ AMILACEO;254.2;293;293;2862.116;838.6;4.151;NULL;3481.0286;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;MAIZ CHOCLO;50;54;54;12000;648;1.5;NULL;972;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;MANZANO;16;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;MASHUA O IZANO;7.2;8;8;7000;56;1.5;NULL;84;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;MELOCOTONERO;9;NULL;9;7000;63;5;NULL;315;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;OCA;13.4545454545455;15;15;7000;105;1.5;NULL;157.5;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;OLLUCO;15.8181818181818;17;17;6500;110.5;2;NULL;221;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;PAPA (agrupa mejoradas y nativas);101.153846153846;38;119;10806.722;1286;1.5;NULL;1929;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;PERAL;5;NULL;5;4000;20;4;NULL;80;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;QUINUA;20.5384615384615;21;21;1300;27.3;3;NULL;81.9;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;TRIGO BLANDO;35;42;42;1300;54.6;2.762;NULL;150.8052;20230810
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;081202;2019;ZANAHORIA;4.38461538461539;5;5;9400;47;2;NULL;94;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;ARROZ CASCARA;123.8125;135;101;1118.811;113;2.047;NULL;231.311;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;CAFETO;19.8823529411765;26;26;461.538;12;6;NULL;72;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;FRIJOL GRANO SECO;62.3076923076923;54;54;2300;124.2;5.2;NULL;645.84;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;MAIZ AMARILLO DURO;158.076923076923;181;181;2500;452.5;2.153;NULL;974.2325;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;PIÑA;52;NULL;52;19263.461;1001.7;2.294;NULL;2297.8998;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;PLATANOS Y BANANAS PARA COCCIÓN (M X paradisiaca);156;12;144;6916.666;996;1.607;NULL;1600.572;20230810
CUSCO;QUISPICANCHI;CAMANTI;081203;2019;YUCA;140.714285714286;177;177;13000;2301;2;NULL;4602;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;ARVEJA GRANO SECO;57.2;62;62;1209.677;75;3;NULL;225;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;AVENA FORRAJERA;59.625;67;67;13000;871;0.861;NULL;749.931;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;AVENA GRANO;96.1;103;103;1200;123.6;1.6;NULL;197.76;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;CEBADA GRANO;110.818181818182;125;125;1180;147.5;1.275;NULL;188.0625;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;CHOCHO O TARHUI GRANO SECO;46.7142857142857;40;40;1000;40;4;NULL;160;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;FRIJOL GRANO SECO;6.41666666666667;7;7;1400;9.8;5.2;NULL;50.96;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;HABA GRANO SECO;142;162;162;1500;243;2.4;NULL;583.2;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;MAIZ AMILACEO;196.857142857143;228;228;1800;410.4;2;NULL;820.8;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;MASHUA O IZANO;139.928571428571;177;177;7000;1239;1.9;NULL;2354.1;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;OCA;102.307692307692;119;119;7000;833;1.824;NULL;1519.392;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;OLLUCO;86.8571428571429;103;103;6500;669.5;1.855;NULL;1241.9225;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;PAPA (agrupa mejoradas y nativas);330.285714285714;436;436;11747.706;5122;1.732;NULL;8871.304;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;QUINUA;23.7272727272727;27;27;1300;35.1;5.8;NULL;203.58;20230810
CUSCO;QUISPICANCHI;CCARHUAYO;081204;2019;TRIGO BLANDO;49.8181818181818;54;54.001;1299.975;70.2;3;NULL;210.6;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;ALFALFA;22;22;22;70363.636;1548;0.703;NULL;1088.244;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;ARVEJA GRANO SECO;42.4615384615385;56;56;1200;67.2;2.857;NULL;191.9904;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;AVENA GRANO;44.9;52;52;1200;62.4;1.292;NULL;80.6208;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;CEBADA GRANO;224;265;265;1200;318;1.5;NULL;477;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;CHOCHO O TARHUI GRANO SECO;42.1818181818182;47;47;1000;47;4;NULL;188;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;HABA GRANO SECO;180.571428571429;237;237;1500;355.5;2.027;NULL;720.5985;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;MAIZ AMILACEO;105.230769230769;134;134;1780.597;238.6;2.5;NULL;596.5;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;MASHUA O IZANO;67.3076923076923;78;78;7000;546;1.5;NULL;819;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;OCA;75.0769230769231;87;87;7000;609;1.5;NULL;913.5;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;OLLUCO;79.5333333333333;105;105;6500;682.5;2;NULL;1365;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;PAPA (agrupa mejoradas y nativas);248.846153846154;352;352;11846.59;4170;1.497;NULL;6242.49;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;QUINUA;17.1;20;20;1300;26;3;NULL;78;20230810
CUSCO;QUISPICANCHI;CCATCA;081205;2019;TRIGO BLANDO;31.3333333333333;45;45;1355.555;61;2.074;NULL;126.514;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;ALFALFA;17.4117647058824;2;18;71222.222;1282;0.702;NULL;899.964;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;ARVEJA GRANO SECO;13;14;14;1200;16.8;3;NULL;50.4;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;AVENA FORRAJERA;5.28571428571429;6;6;13000;78;0.6;NULL;46.8;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;AVENA GRANO;8.77777777777778;9;9;1200;10.8;1.2;NULL;12.96;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;CEBADA  FORRAJERA;11.75;14;14;14000;196;0.5;NULL;98;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;CEBADA GRANO;35.875;37;37;1200;44.4;1.2;NULL;53.28;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;CHOCHO O TARHUI GRANO SECO;13.0909090909091;14;14;1000;14;4;NULL;56;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;HABA GRANO SECO;35.3529411764706;48;48;1250;60;2;NULL;120;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;MAIZ AMILACEO;353;428;428;2800;1198.4;4.589;NULL;5499.4576;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;MAIZ CHOCLO;6.35714285714286;7;7;12000;84;1.5;NULL;126;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;MANZANO;3;NULL;NULL;NULL;NULL;NULL;NULL;0;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;MASHUA O IZANO;18.9230769230769;21;21;7000;147;1.5;NULL;220.5;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;MELOCOTONERO;4;NULL;4;7500;30;4;NULL;120;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;OCA;8.78571428571429;10;10;7000;70;1.5;NULL;105;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;OLLUCO;15.8666666666667;19;19;6500;123.5;2;NULL;247;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;PAPA (agrupa mejoradas y nativas);91.9230769230769;140;140;11242.857;1574;1.494;NULL;2351.556;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;PERAL;1;NULL;1;4000;4;4;NULL;16;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;QUINUA;8;10;10;1300;13;3;NULL;39;20230810
CUSCO;QUISPICANCHI;CUSIPATA;081206;2019;TRIGO BLANDO;25.1111111111111;28;28;1300;36.4;3;NULL;109.2;20230810
